scenario,Metro,buy_share,avg_delta,count
HighRates,"Cedar Rapids, IA",0.0,34724.40950348735,6
HighRates,"Cedartown, GA",0.0,16133.645580511744,1
HighRates,"Centralia, WA",0.0,115173.67729212796,2
HighRates,"Chambersburg-Waynesboro, PA",0.0,58218.61041945012,3
HighRates,"Champaign-Urbana, IL",0.2,14975.434707460941,7
HighRates,"Charleston, WV",0.6170212765957447,-9866.397755857524,6
HighRates,"Charleston-Mattoon, IL",0.0,33885.17161936248,1
HighRates,"Charleston-North Charleston, SC",0.06031233171782445,88388.58586917983,20
HighRates,"Charlotte-Concord-Gastonia, NC-SC",0.0891089108910891,67910.6135594332,65
HighRates,"Charlottesville, VA",0.0,86110.4388443978,4
HighRates,"Chattanooga, TN-GA",0.0033500837520938024,67721.99660703022,18
HighRates,"Cheyenne, WY",0.0,75496.57964347793,3
HighRates,"Chicago-Naperville-Elgin, IL-IN-WI",0.13464953515094535,42321.32809710098,224
HighRates,"Chico, CA",0.0,99814.83630845076,8
HighRates,"Cincinnati, OH-KY-IN",0.052060737527114966,50371.93501660857,67
HighRates,"Clarksburg, WV",0.0,10762.788112248236,2
HighRates,"Clarksville, TN-KY",0.024070021881838075,35502.46863653207,5
HighRates,"Clearlake, CA",0.0,39362.9059390141,2
HighRates,"Cleveland, TN",0.0,56154.78573984458,3
HighRates,"Cleveland-Elyria, OH",0.44224422442244227,10995.562412168607,53
HighRates,"Clewiston, FL",0.0,27446.0397304667,1
HighRates,"Clovis, NM",0.06666666666666667,9486.391154744813,1
HighRates,"Coeur d'Alene, ID",0.0,168814.1004675552,5
HighRates,"College Station-Bryan, TX",0.07567567567567568,28738.870072506357,6
HighRates,"Colorado Springs, CO",0.0028804608737397984,74104.56363506912,27
HighRates,"Columbia, MO",0.0,52822.69626768469,4
HighRates,"Columbia, SC",0.3525641025641026,14338.975036113645,21
HighRates,"Columbus, GA-AL",0.35942028985507246,4809.284535440862,10
HighRates,"Columbus, IN",0.0,27085.822459028634,2
HighRates,"Columbus, MS",0.0,5134.744947893739,1
HighRates,"Columbus, OH",0.0919045756746187,51478.15246616794,52
HighRates,"Concord, NH",0.0,95517.11765718293,4
HighRates,"Cookeville, TN",0.0,61019.580996816534,1
HighRates,"Coos Bay, OR",0.0,76105.78638307602,1
HighRates,"Corning, NY",0.3076923076923077,2885.8286753215866,2
HighRates,"Corpus Christi, TX",0.23728813559322035,18060.374146582253,11
HighRates,"Corsicana, TX",0.0,17644.900287042678,1
HighRates,"Cortland, NY",0.0,13774.533546236802,1
HighRates,"Corvallis, OR",0.0,108987.13469941144,4
HighRates,"Crawfordsville, IN",0.0,47263.178213353094,1
HighRates,"Crestview-Fort Walton Beach-Destin, FL",0.008130081300813009,78274.61302183142,12
HighRates,"Crossville, TN",0.0,85444.97810100229,1
HighRates,"Cullman, AL",0.0,27441.450945779932,1
HighRates,"Cumberland, MD-WV",0.0,15204.516003345787,2
HighRates,"Dallas-Fort Worth-Arlington, TX",0.11159240924092409,66603.52927648198,208
HighRates,"Dalton, GA",0.0,37238.07344589497,3
HighRates,"Danville, IL",1.0,-15035.77001339418,1
HighRates,"Danville, KY",0.0,40534.719042828554,1
HighRates,"Danville, VA",0.0,17976.699892055403,1
HighRates,"Daphne-Fairhope-Foley, AL",0.0,74135.81304596958,7
HighRates,"Davenport-Moline-Rock Island, IA-IL",0.0,44268.106949808986,7
HighRates,"Dayton-Kettering, OH",0.4631449631449631,13986.31871461743,31
HighRates,"Decatur, AL",0.0,24274.876900641568,3
HighRates,"Decatur, IL",1.0,-2931.3960536910154,1
HighRates,"Del Rio, TX",0.0,20558.804085339703,1
HighRates,"Deltona-Daytona Beach-Ormond Beach, FL",0.16352675207234363,36231.755054464375,23
HighRates,"Denver-Aurora-Lakewood, CO",0.005025808204292312,111604.118065549,87
HighRates,"Des Moines-West Des Moines, IA",0.026683608640406607,52722.54588712979,27
HighRates,"Detroit-Warren-Dearborn, MI",0.41997934950955085,22910.88156363267,124
HighRates,"Dickinson, ND",0.0,78957.2402161079,1
HighRates,"Dixon, IL",0.0,26837.3707713536,1
HighRates,"Dothan, AL",0.0,15880.240799599133,3
HighRates,"Dover, DE",0.0,55018.97941987477,3
HighRates,"DuBois, PA",0.5,1037.4414846109576,1
HighRates,"Dublin, GA",0.0,26864.731241626876,1
HighRates,"Dubuque, IA",0.0,36107.54037639908,1
HighRates,"Duluth, MN-WI",0.0,41926.47859463562,7
HighRates,"Durango, CO",0.0,191258.94220823317,3
HighRates,"Durant, OK",0.0,11980.648421249869,1
HighRates,"Durham-Chapel Hill, NC",0.00967741935483871,83063.24870348985,12
HighRates,"Dyersburg, TN",0.0,35777.07212916537,1
HighRates,"Eagle Pass, TX",0.0,22542.15752381001,1
HighRates,"East Stroudsburg, PA",0.0,49783.13628772672,3
HighRates,"Easton, MD",0.0,110706.62900664435,1
HighRates,"Eau Claire, WI",0.0,86464.87336082407,4
HighRates,"Edwards, CO",0.0,342158.9793614965,5
HighRates,"El Paso, TX",0.24471299093655588,20018.274215967973,17
HighRates,"Elizabeth City, NC",0.0,31502.657080400997,1
HighRates,"Elizabethtown-Fort Knox, KY",0.0,40942.71180239834,3
HighRates,"Elkhart-Goshen, IN",0.0,50336.10165463332,3
HighRates,"Elko, NV",0.0,87327.61743874167,1
HighRates,"Ellensburg, WA",0.0,137417.69114462554,1
HighRates,"Elmira, NY",1.0,-15849.329491914985,1
HighRates,"Enid, OK",0.1875,9309.074809306561,2
HighRates,"Enterprise, AL",0.2283464566929134,6026.753960238626,1
HighRates,"Erie, PA",0.2553191489361702,574.5929146158195,5
HighRates,"Eugene-Springfield, OR",0.0,96685.26335666585,10
HighRates,"Eureka-Arcata, CA",0.0,123459.93060024899,3
HighRates,"Evansville, IN-KY",0.23140495867768596,17426.28675867347,6
HighRates,"Fairbanks, AK",0.0,45288.79319897314,3
HighRates,"Fairmont, WV",0.0,28719.66587022496,1
HighRates,"Fallon, NV",0.0,106634.9926171735,1
HighRates,"Fargo, ND-MN",0.0,78306.70273625758,5
HighRates,"Faribault-Northfield, MN",0.0,68705.7431033575,1
HighRates,"Farmington, MO",0.0,66280.69762691662,1
HighRates,"Farmington, NM",0.0,57323.91099840196,2
HighRates,"Fayetteville, NC",0.2684049079754601,16357.218761723712,14
HighRates,"Fayetteville-Springdale-Rogers, AR",0.0,65171.74628382079,16
HighRates,"Fernley, NV",0.0,83098.94870055046,2
HighRates,"Findlay, OH",0.0,39316.2410077908,1
HighRates,"Flagstaff, AZ",0.0,160261.66836243105,3
HighRates,"Flint, MI",0.6944444444444444,6149.574968573961,8
HighRates,"Florence, SC",0.0,31694.163084201387,3
HighRates,"Florence-Muscle Shoals, AL",0.0,19707.200115588977,1
HighRates,"Fond du Lac, WI",0.0,45989.89533231985,1
HighRates,"Fort Collins, CO",0.0,104912.2500274928,10
HighRates,"Fort Dodge, IA",1.0,-5911.920035988551,1
HighRates,"Fort Leonard Wood, MO",0.0,48151.29529300466,2
HighRates,"Fort Polk South, LA",0.0,20514.435320764114,1
HighRates,"Fort Smith, AR-OK",0.05102040816326531,34600.83769385282,6
HighRates,"Fort Wayne, IN",0.18413597733711048,22332.032181877657,14
HighRates,"Frankfort, IN",0.0,47355.0639933061,1
HighRates,"Frankfort, KY",0.0,35934.91993649707,2
HighRates,"Freeport, IL",0.0,11188.148812992004,1
HighRates,"Fremont, NE",0.0,46442.81790036014,1
HighRates,"Fresno, CA",0.0,77208.67614468304,17
HighRates,"Gadsden, AL",0.0,7237.85462408435,1
HighRates,"Gainesville, FL",0.012962962962962963,33818.14170981253,9
HighRates,"Gainesville, GA",0.0,63583.38880020153,6
HighRates,"Gainesville, TX",0.0,46886.89607804467,1
HighRates,"Gardnerville Ranchos, NV",0.0,180661.46420994969,3
HighRates,"Georgetown, SC",0.0,14623.273352771963,1
HighRates,"Gettysburg, PA",0.0,105435.70081217658,1
HighRates,"Gillette, WY",0.0,90762.98238406843,2
HighRates,"Glasgow, KY",0.0,47620.21795373847,1
HighRates,"Glens Falls, NY",0.0,49503.14390436216,1
HighRates,"Glenwood Springs, CO",0.0,355335.4746694456,4
HighRates,"Gloversville, NY",0.0,19837.66081338733,1
HighRates,"Goldsboro, NC",0.027777777777777776,15207.972140392887,3
HighRates,"Granbury, TX",0.0,83214.60375305796,2
HighRates,"Grand Forks, ND-MN",0.0,51665.72505122105,3
HighRates,"Grand Island, NE",0.0,57158.98186779587,2
HighRates,"Grand Junction, CO",0.0,84473.03356233783,8
HighRates,"Grand Rapids-Kentwood, MI",0.18503937007874016,29819.98083614121,20
HighRates,"Grants Pass, OR",0.0,95762.78150564028,2
HighRates,"Great Bend, KS",0.0,4147.888659827406,1
HighRates,"Great Falls, MT",0.0,71633.9372672613,3
HighRates,"Greeley, CO",0.0,104090.73274359723,9
HighRates,"Green Bay, WI",0.0,59083.27012557769,6
HighRates,"Greensboro-High Point, NC",0.13465553235908143,24575.777838227925,16
HighRates,"Greenville, NC",0.3786764705882353,10818.021694007082,3
HighRates,"Greenville-Anderson, SC",0.03653355989804588,49894.14799602552,26
HighRates,"Gulfport-Biloxi, MS",0.15337423312883436,19644.61596889768,10
HighRates,"Hagerstown-Martinsburg, MD-WV",0.0,43400.17120563981,6
HighRates,"Hammond, LA",0.0,36741.64817118404,3
HighRates,"Hanford-Corcoran, CA",0.0,64665.16863805022,2
HighRates,"Harrisburg-Carlisle, PA",0.12300319488817892,38801.473207786075,20
HighRates,"Harrisonburg, VA",0.0,56462.11705363034,2
HighRates,"Hartford-East Hartford-Middletown, CT",0.0398936170212766,51165.46602344181,33
HighRates,"Hattiesburg, MS",0.0,32121.696678450448,3
HighRates,"Hays, KS",0.0,73930.07233852807,1
HighRates,"Heber, UT",0.0,454067.31480858754,4
HighRates,"Helena, MT",0.0,116941.60765771537,2
HighRates,"Henderson, NC",0.0,10834.410679861978,1
HighRates,"Hermiston-Pendleton, OR",0.0,62855.400621030174,2
HighRates,"Hickory-Lenoir-Morganton, NC",0.012658227848101266,49306.252921848674,6
HighRates,"Hilo, HI",0.0,202612.03437024314,4
HighRates,"Hilton Head Island-Bluffton, SC",0.0,94004.83931052605,9
HighRates,"Hinesville, GA",0.6,3217.596476941456,4
HighRates,"Hobbs, NM",0.0,4248.16786020017,1
HighRates,"Holland, MI",0.0,55036.57528489047,3
HighRates,"Homosassa Springs, FL",0.0,30573.95624095164,8
HighRates,"Hood River, OR",0.0,200426.06820723083,1
HighRates,"Hot Springs, AR",0.0,42190.48490465412,2
HighRates,"Houma-Thibodaux, LA",0.0,38999.15423824834,4
HighRates,"Houston-The Woodlands-Sugar Land, TX",0.13302793496811283,52877.29928251283,181
HighRates,"Hudson, NY",0.0,79658.0298232002,1
HighRates,"Huntington-Ashland, WV-KY-OH",0.0,27449.368259995044,4
HighRates,"Huntsville, AL",0.12166859791425261,51915.64121770813,18
HighRates,"Huntsville, TX",0.0,49974.13350048453,2
HighRates,"Hutchinson, KS",0.3181818181818182,6887.678013198997,2
HighRates,"Idaho Falls, ID",0.0,101159.5375137827,4
HighRates,"Indiana, PA",0.0,14749.563257208813,1
HighRates,"Indianapolis-Carmel-Anderson, IN",0.295001295001295,27578.01860150806,63
HighRates,"Iowa City, IA",0.0,37357.17690091498,5
HighRates,"Ithaca, NY",0.0,52792.22135013426,1
HighRates,"Jackson, MI",0.0,22652.212600392584,3
HighRates,"Jackson, MS",0.31220657276995306,17291.13863731581,15
HighRates,"Jackson, TN",0.35555555555555557,28925.38159721285,2
HighRates,"Jackson, WY-ID",0.0,548822.5051636368,3
HighRates,"Jacksonville, FL",0.20248418092336537,42095.488984470336,47
HighRates,"Jacksonville, NC",0.0,49622.319267748135,7
HighRates,"Jamestown, ND",0.0,38879.345005592695,1
HighRates,"Jamestown-Dunkirk-Fredonia, NY",0.0,9042.386017751016,1
HighRates,"Janesville-Beloit, WI",0.0,43904.30524626527,4
HighRates,"Jefferson City, MO",0.0,73426.51403484927,3
HighRates,"Jefferson, GA",0.0,77565.64899622728,3
HighRates,"Johnson City, TN",0.0,51157.34446018451,5
HighRates,"Johnstown, PA",0.16666666666666666,9747.356685075994,3
HighRates,"Jonesboro, AR",0.0,34972.441124024095,2
HighRates,"Joplin, MO",0.0,32547.08552374466,3
HighRates,"Juneau, AK",0.0,115984.17807100597,1
HighRates,"Kahului-Wailuku-Lahaina, HI",0.0,310162.14558022394,4
HighRates,"Kalamazoo-Portage, MI",0.20717131474103587,36352.05830493824,9
HighRates,"Kalispell, MT",0.0,196948.34428542512,4
HighRates,"Kankakee, IL",0.0,23033.52746713431,2
HighRates,"Kansas City, MO-KS",0.1841903300076746,41190.55036596183,88
HighRates,"Kearney, NE",0.0,82873.3186159114,1
HighRates,"Keene, NH",0.0,60453.664152448095,1
HighRates,"Kennewick-Richland, WA",0.0,82458.10815772136,7
HighRates,"Kerrville, TX",0.0,86028.24543386915,1
HighRates,"Key West, FL",0.0,313005.04543301143,3
HighRates,"Killeen-Temple, TX",0.27357512953367874,15393.718176378314,11
HighRates,"Kingsport-Bristol, TN-VA",0.0,45831.93835803464,4
HighRates,"Kingston, NY",0.0,71752.9697144364,5
HighRates,"Kingsville, TX",0.6923076923076923,-1864.4086905991437,1
HighRates,"Kinston, NC",1.0,-13474.849431627,1
HighRates,"Kirksville, MO",0.0,32286.706738952602,1
HighRates,"Klamath Falls, OR",0.0,55167.24134681478,2
HighRates,"Knoxville, TN",0.02435723951285521,79636.00454618498,25
HighRates,"Kokomo, IN",0.0,20603.12698334725,2
HighRates,"La Crosse-Onalaska, WI-MN",0.0,63885.333750872975,3
HighRates,"La Grande, OR",0.0,65305.09208895314,1
HighRates,"LaGrange, GA-AL",0.0,32503.80377799425,2
HighRates,"Laconia, NH",0.0,135498.59731357387,2
HighRates,"Lafayette, LA",0.06285714285714286,31121.864713292336,9
HighRates,"Lafayette-West Lafayette, IN",0.13877551020408163,23090.50164427644,5
HighRates,"Lake Charles, LA",0.07281553398058252,36241.77028131749,5
HighRates,"Lake City, FL",0.0,25536.426861410375,1
HighRates,"Lake Havasu City-Kingman, AZ",0.0,86749.5731349162,8
HighRates,"Lakeland-Winter Haven, FL",0.2871287128712871,23221.270189857703,24
HighRates,"Lancaster, PA",0.0,57387.808035971575,12
HighRates,"Lansing-East Lansing, MI",0.4072398190045249,11542.815463184847,8
HighRates,"Laramie, WY",0.0,100634.74532865382,2
HighRates,"Laredo, TX",0.0,28802.292137590346,3
HighRates,"Las Cruces, NM",0.0,58687.00364845013,5
HighRates,"Las Vegas-Henderson-Paradise, NV",0.005562110230911849,58013.076865806004,60
HighRates,"Lawrence, KS",0.0,56730.22299291192,4
HighRates,"Lawton, OK",0.30357142857142855,3976.1969147379455,3
HighRates,"Lebanon, NH-VT",0.0,83064.39901585926,2
HighRates,"Lebanon, PA",0.0,60154.511040021534,4
HighRates,"Lewiston, ID-WA",0.0,109137.04597456669,1
HighRates,"Lewiston-Auburn, ME",0.0,61359.14943802934,2
HighRates,"Lexington-Fayette, KY",0.05818965517241379,43751.67179917962,16
HighRates,"Lima, OH",0.5,-7543.106805092717,2
HighRates,"Lincoln, NE",0.0,51748.65931758504,16
HighRates,"Little Rock-North Little Rock-Conway, AR",0.2209889001009082,25747.25993953502,27
HighRates,"Lock Haven, PA",0.0,47489.021380819606,1
HighRates,"Logan, UT-ID",0.0,130396.99094284824,3
HighRates,"London, KY",0.0,23142.220480380245,1
HighRates,"Longview, TX",0.0,39573.878383361094,4
HighRates,"Longview, WA",0.0,110064.31506626052,2
HighRates,"Los Alamos, NM",0.0,136712.29729227207,1
HighRates,"Los Angeles-Long Beach-Anaheim, CA",0.0,296760.5470714127,329
HighRates,"Louisville/Jefferson County, KY-IN",0.192193968066233,35567.768778265134,37
HighRates,"Lubbock, TX",0.25205930807248766,13829.232795685128,13
HighRates,"Ludington, MI",0.0,57567.85234184796,1
HighRates,"Lufkin, TX",0.0,36417.01862852864,1
HighRates,"Lumberton, NC",0.0,4338.672392222838,1
HighRates,"Lynchburg, VA",0.0,37085.483175828536,4
HighRates,"Macomb, IL",0.0,6091.874617586461,1
HighRates,"Macon-Bibb County, GA",0.5989847715736041,12123.802333819718,8
HighRates,"Madera, CA",0.0,71193.87585412145,2
HighRates,"Madison, WI",0.0,101646.3101688197,17
HighRates,"Manchester-Nashua, NH",0.0,87844.29279022406,10
HighRates,"Manhattan, KS",0.03343465045592705,27209.589280344913,3
HighRates,"Manitowoc, WI",0.0,58681.49056430225,1
HighRates,"Mankato, MN",0.0,77119.92858701944,2
HighRates,"Mansfield, OH",0.0,23462.856394304657,2
HighRates,"Marion, IN",0.5,-4578.550611940493,1
HighRates,"Marion, NC",0.0,27967.336903893185,1
HighRates,"Marion, OH",0.0,17660.159081889193,1
HighRates,"Marquette, MI",0.0,71943.48334978934,1
HighRates,"Marshalltown, IA",0.0,13970.563131131494,1
HighRates,"Martinsville, VA",0.0,10433.760869432386,1
HighRates,"McAlester, OK",0.0,7031.914740980981,1
HighRates,"McAllen-Edinburg-Mission, TX",0.12462908011869436,22117.556486228437,13
HighRates,"Meadville, PA",0.0,31339.041465506813,1
HighRates,"Medford, OR",0.0,114110.91735496449,5
HighRates,"Memphis, TN-MS-AR",0.398904802021904,16016.797596595698,36
HighRates,"Menomonie, WI",0.0,81998.087989055,1
HighRates,"Merced, CA",0.0,82283.08015149138,5
HighRates,"Meridian, MS",0.0,5612.5838796219905,1
HighRates,"Miami-Fort Lauderdale-Pompano Beach, FL",0.15412462450897327,65426.836792777554,167
HighRates,"Michigan City-La Porte, IN",0.0,33135.37546522528,1
HighRates,"Midland, MI",0.0,27933.887989318813,2
HighRates,"Midland, TX",0.034013605442176874,50934.01058383164,5
HighRates,"Milledgeville, GA",0.0,35333.561400353705,1
HighRates,"Milwaukee-Waukesha, WI",0.14899211218229624,44565.32894971385,41
HighRates,"Minneapolis-St. Paul-Bloomington, MN-WI",0.027107790821771612,66503.2714646496,115
HighRates,"Minot, ND",0.0,58079.614160802055,2
HighRates,"Missoula, MT",0.0,159507.77517811337,4
HighRates,"Mitchell, SD",0.0,72739.43727077948,1
HighRates,"Mobile, AL",0.14381270903010032,24985.812766054492,9
HighRates,"Modesto, CA",0.0,88671.37034492029,10
HighRates,"Monroe, LA",0.02857142857142857,30887.876601839936,4
HighRates,"Monroe, MI",0.0,30873.51176414546,1
HighRates,"Montgomery, AL",0.38477366255144035,7359.954516948946,15
HighRates,"Montrose, CO",0.0,85843.97886678387,1
HighRates,"Morehead City, NC",0.0,82666.08479656595,4
HighRates,"Morgantown, WV",0.0,28403.328663694923,3
HighRates,"Morristown, TN",0.0,39051.283807446016,1
HighRates,"Moscow, ID",0.0,143798.21083319758,1
HighRates,"Moses Lake, WA",0.0,49036.34581730359,3
HighRates,"Mount Pleasant, MI",0.0,53503.695917864396,1
HighRates,"Mount Sterling, KY",0.0,54552.09317140923,1
HighRates,"Mount Vernon-Anacortes, WA",0.0,166785.93610612655,5
HighRates,"Mountain Home, ID",0.0,82484.57203883393,1
HighRates,"Muncie, IN",0.4090909090909091,8494.182894547805,4
HighRates,"Murray, KY",0.0,28162.107458523533,1
HighRates,"Muskegon, MI",0.0,20394.876792669762,3
HighRates,"Muskogee, OK",0.2857142857142857,17666.707435120454,2
HighRates,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",0.0,63913.69030028289,17
HighRates,"Nacogdoches, TX",0.0,66297.52283894837,3
HighRates,"Napa, CA",0.0,209881.806843377,4
HighRates,"Naples-Marco Island, FL",0.03905160390516039,86548.36513062291,16
HighRates,"Nashville-Davidson--Murfreesboro--Franklin, TN",0.0002882675122513693,104444.02224046845,47
HighRates,"New Bern, NC",0.0,43819.18260309093,3
HighRates,"New Castle, IN",0.0,26727.27128908167,1
HighRates,"New Castle, PA",0.2222222222222222,2829.868990880351,1
HighRates,"New Haven-Milford, CT",0.004618937644341801,47141.0766111023,27
HighRates,"New Orleans-Metairie, LA",0.07917705735660847,56788.52254588371,40
HighRates,"New York-Newark-Jersey City, NY-NJ-PA",0.029154054484626414,204697.99505316213,401
HighRates,"Newport, OR",0.0,125735.75357395408,1
HighRates,"Niles, MI",0.0,56576.36898645395,2
HighRates,"Norfolk, NE",0.0,54788.68424667105,1
HighRates,"North Platte, NE",0.0,41915.22504977723,1
HighRates,"North Port-Sarasota-Bradenton, FL",0.10059171597633136,69220.14535363515,35
HighRates,"Norwalk, OH",0.0,14396.721666459847,1
HighRates,"Norwich-New London, CT",0.0,50254.85133224574,8
HighRates,"Oak Harbor, WA",0.0,85819.64776164912,2
HighRates,"Ocala, FL",0.028795811518324606,36134.803166245394,13
HighRates,"Ocean City, NJ",0.0,412468.7832046291,1
